loading raw_datasets successfully

Processing train split with 836 samples:
Finished processing train split.

Processing test split with 29 samples:
Finished processing test split.

Processing validation split with 148 samples:
Finished processing validation split.
{'eval_loss': 6.780714988708496, 'eval_map': 0.0, 'eval_map_50': 0.0001, 'eval_map_75': 0.0, 'eval_map_small': 0.0, 'eval_map_medium': 0.0, 'eval_map_large': 0.0, 'eval_mar_1': 0.0052, 'eval_mar_10': 0.0055, 'eval_mar_100': 0.0055, 'eval_mar_small': 0.0, 'eval_mar_medium': 0.0, 'eval_mar_large': 0.0063, 'eval_map_Coverall': 0.0, 'eval_mar_100_Coverall': 0.0, 'eval_map_Face_Shield': 0.0, 'eval_mar_100_Face_Shield': 0.0, 'eval_map_Gloves': 0.0001, 'eval_mar_100_Gloves': 0.0276, 'eval_map_Goggles': 0.0, 'eval_mar_100_Goggles': 0.0, 'eval_map_Mask': 0.0, 'eval_mar_100_Mask': 0.0, 'eval_runtime': 7.2715, 'eval_samples_per_second': 20.353, 'eval_steps_per_second': 2.613, 'epoch': 13.0}
{'loss': 2.9715, 'grad_norm': 9.995879173278809, 'learning_rate': 0.0009585797335403842, 'epoch': 13.05}
{'loss': 3.0879, 'grad_norm': 13.599596977233887, 'learning_rate': 0.0009579814966940833, 'epoch': 13.14}
{'loss': 2.9205, 'grad_norm': 12.986909866333008, 'learning_rate': 0.0009573791599903463, 'epoch': 13.24}
{'loss': 3.1226, 'grad_norm': 14.612885475158691, 'learning_rate': 0.0009567727288213005, 'epoch': 13.33}
{'loss': 2.8852, 'grad_norm': 15.531449317932129, 'learning_rate': 0.0009561622086157272, 'epoch': 13.43}
{'loss': 3.5422, 'grad_norm': 9.304691314697266, 'learning_rate': 0.0009555476048390128, 'epoch': 13.52}
{'loss': 3.0592, 'grad_norm': 13.55888843536377, 'learning_rate': 0.0009549289229930997, 'epoch': 13.62}
{'loss': 3.1587, 'grad_norm': 11.074565887451172, 'learning_rate': 0.0009543061686164373, 'epoch': 13.71}
{'loss': 3.0589, 'grad_norm': 21.680980682373047, 'learning_rate': 0.0009536793472839324, 'epoch': 13.81}
{'loss': 2.8103, 'grad_norm': 65.53936767578125, 'learning_rate': 0.0009530484646068996, 'epoch': 13.9}
{'loss': 2.9597, 'grad_norm': 11.007471084594727, 'learning_rate': 0.0009524135262330098, 'epoch': 14.0}
{'eval_loss': 7.888567924499512, 'eval_map': 0.0001, 'eval_map_50': 0.0006, 'eval_map_75': 0.0, 'eval_map_small': 0.0, 'eval_map_medium': 0.0, 'eval_map_large': 0.0002, 'eval_mar_1': 0.0039, 'eval_mar_10': 0.0042, 'eval_mar_100': 0.0042, 'eval_mar_small': 0.0, 'eval_mar_medium': 0.0, 'eval_mar_large': 0.0047, 'eval_map_Coverall': 0.0, 'eval_mar_100_Coverall': 0.0, 'eval_map_Face_Shield': 0.0, 'eval_mar_100_Face_Shield': 0.0, 'eval_map_Gloves': 0.0007, 'eval_mar_100_Gloves': 0.0208, 'eval_map_Goggles': 0.0, 'eval_mar_100_Goggles': 0.0, 'eval_map_Mask': 0.0, 'eval_mar_100_Mask': 0.0, 'eval_runtime': 7.0357, 'eval_samples_per_second': 21.036, 'eval_steps_per_second': 2.701, 'epoch': 14.0}
{'loss': 2.8112, 'grad_norm': 22.775957107543945, 'learning_rate': 0.0009517745378462416, 'epoch': 14.1}
{'loss': 3.0143, 'grad_norm': 21.82567024230957, 'learning_rate': 0.0009511315051668286, 'epoch': 14.19}
{'loss': 3.1351, 'grad_norm': 7.078468322753906, 'learning_rate': 0.0009504844339512095, 'epoch': 14.29}
{'loss': 3.1261, 'grad_norm': 10.563821792602539, 'learning_rate': 0.0009498333299919759, 'epoch': 14.38}
{'loss': 2.8304, 'grad_norm': 17.118879318237305, 'learning_rate': 0.0009491781991178202, 'epoch': 14.48}
{'loss': 3.3538, 'grad_norm': 28.95349884033203, 'learning_rate': 0.0009485190471934844, 'epoch': 14.57}
{'loss': 2.9831, 'grad_norm': 30.685626983642578, 'learning_rate': 0.0009478558801197064, 'epoch': 14.67}
{'loss': 3.1225, 'grad_norm': 13.034074783325195, 'learning_rate': 0.0009471887038331685, 'epoch': 14.76}
{'loss': 2.9417, 'grad_norm': 22.31450080871582, 'learning_rate': 0.0009465175243064428, 'epoch': 14.86}
{'loss': 3.0619, 'grad_norm': 18.09952163696289, 'learning_rate': 0.0009458423475479388, 'epoch': 14.95}
{'eval_loss': 8.852408409118652, 'eval_map': 0.0, 'eval_map_50': 0.0, 'eval_map_75': 0.0, 'eval_map_small': 0.0, 'eval_map_medium': 0.0, 'eval_map_large': 0.0, 'eval_mar_1': 0.0005, 'eval_mar_10': 0.0005, 'eval_mar_100': 0.0005, 'eval_mar_small': 0.0, 'eval_mar_medium': 0.0, 'eval_mar_large': 0.0006, 'eval_map_Coverall': 0.0, 'eval_mar_100_Coverall': 0.0, 'eval_map_Face_Shield': 0.0, 'eval_mar_100_Face_Shield': 0.0, 'eval_map_Gloves': 0.0, 'eval_mar_100_Gloves': 0.0027, 'eval_map_Goggles': 0.0, 'eval_mar_100_Goggles': 0.0, 'eval_map_Mask': 0.0, 'eval_mar_100_Mask': 0.0, 'eval_runtime': 7.1598, 'eval_samples_per_second': 20.671, 'eval_steps_per_second': 2.654, 'epoch': 15.0}
{'loss': 3.1654, 'grad_norm': 11.225074768066406, 'learning_rate': 0.0009451631796018494, 'epoch': 15.05}
{'loss': 2.8751, 'grad_norm': 9.83797550201416, 'learning_rate': 0.0009444800265480967, 'epoch': 15.14}
{'loss': 2.8025, 'grad_norm': 17.291183471679688, 'learning_rate': 0.0009437928945022771, 'epoch': 15.24}
{'loss': 2.9417, 'grad_norm': 9.975808143615723, 'learning_rate': 0.0009431017896156073, 'epoch': 15.33}
{'loss': 2.8834, 'grad_norm': 10.131714820861816, 'learning_rate': 0.0009424067180748692, 'epoch': 15.43}
{'loss': 3.0243, 'grad_norm': 9.225627899169922, 'learning_rate': 0.0009417076861023538, 'epoch': 15.52}
{'loss': 3.0172, 'grad_norm': 9.80518913269043, 'learning_rate': 0.0009410046999558062, 'epoch': 15.62}
{'loss': 2.9937, 'grad_norm': 9.29837417602539, 'learning_rate': 0.000940297765928369, 'epoch': 15.71}
{'loss': 2.8439, 'grad_norm': 8.273602485656738, 'learning_rate': 0.0009395868903485269, 'epoch': 15.81}
{'loss': 2.766, 'grad_norm': 8.705810546875, 'learning_rate': 0.0009388720795800487, 'epoch': 15.9}
{'loss': 2.9015, 'grad_norm': 12.178030967712402, 'learning_rate': 0.0009381533400219318, 'epoch': 16.0}
{'eval_loss': 8.428837776184082, 'eval_map': 0.0001, 'eval_map_50': 0.0006, 'eval_map_75': 0.0, 'eval_map_small': 0.0, 'eval_map_medium': 0.0028, 'eval_map_large': 0.0001, 'eval_mar_1': 0.0015, 'eval_mar_10': 0.0018, 'eval_mar_100': 0.0018, 'eval_mar_small': 0.0, 'eval_mar_medium': 0.0025, 'eval_mar_large': 0.0017, 'eval_map_Coverall': 0.0, 'eval_mar_100_Coverall': 0.0, 'eval_map_Face_Shield': 0.0, 'eval_mar_100_Face_Shield': 0.0, 'eval_map_Gloves': 0.0004, 'eval_mar_100_Gloves': 0.009, 'eval_map_Goggles': 0.0, 'eval_mar_100_Goggles': 0.0, 'eval_map_Mask': 0.0, 'eval_mar_100_Mask': 0.0, 'eval_runtime': 6.9444, 'eval_samples_per_second': 21.312, 'eval_steps_per_second': 2.736, 'epoch': 16.0}
{'loss': 3.1323, 'grad_norm': 9.448522567749023, 'learning_rate': 0.0009374306781083437, 'epoch': 16.1}
{'loss': 2.8203, 'grad_norm': 9.848062515258789, 'learning_rate': 0.0009367041003085648, 'epoch': 16.19}
{'loss': 2.7054, 'grad_norm': 18.172433853149414, 'learning_rate': 0.0009359736131269312, 'epoch': 16.29}
{'loss': 3.0132, 'grad_norm': 9.131357192993164, 'learning_rate': 0.0009352392231027751, 'epoch': 16.38}
{'loss': 2.9299, 'grad_norm': 8.905202865600586, 'learning_rate': 0.0009345009368103677, 'epoch': 16.48}
{'loss': 2.7576, 'grad_norm': 9.660089492797852, 'learning_rate': 0.0009337587608588588, 'epoch': 16.57}
{'loss': 2.8002, 'grad_norm': 12.758651733398438, 'learning_rate': 0.0009330127018922195, 'epoch': 16.67}
{'loss': 2.9026, 'grad_norm': 7.539979457855225, 'learning_rate': 0.0009322627665891807, 'epoch': 16.76}
{'loss': 2.5915, 'grad_norm': 8.442465782165527, 'learning_rate': 0.0009315089616631751, 'epoch': 16.86}
{'loss': 2.9021, 'grad_norm': 8.289539337158203, 'learning_rate': 0.0009307512938622762, 'epoch': 16.95}
{'eval_loss': 6.52086067199707, 'eval_map': 0.001, 'eval_map_50': 0.0042, 'eval_map_75': 0.0001, 'eval_map_small': 0.0, 'eval_map_medium': 0.0, 'eval_map_large': 0.0012, 'eval_mar_1': 0.0104, 'eval_mar_10': 0.0125, 'eval_mar_100': 0.0125, 'eval_mar_small': 0.0, 'eval_mar_medium': 0.0, 'eval_mar_large': 0.0127, 'eval_map_Coverall': 0.005, 'eval_mar_100_Coverall': 0.0623, 'eval_map_Face_Shield': 0.0, 'eval_mar_100_Face_Shield': 0.0, 'eval_map_Gloves': 0.0, 'eval_mar_100_Gloves': 0.0, 'eval_map_Goggles': 0.0, 'eval_mar_100_Goggles': 0.0, 'eval_map_Mask': 0.0, 'eval_mar_100_Mask': 0.0, 'eval_runtime': 7.0208, 'eval_samples_per_second': 21.08, 'eval_steps_per_second': 2.706, 'epoch': 17.0}
{'loss': 2.7622, 'grad_norm': 8.998353004455566, 'learning_rate': 0.0009299897699691376, 'epoch': 17.05}
{'loss': 2.9493, 'grad_norm': 9.593323707580566, 'learning_rate': 0.000929224396800933, 'epoch': 17.14}
{'loss': 3.2006, 'grad_norm': 9.986991882324219, 'learning_rate': 0.000928455181209295, 'epoch': 17.24}
{'loss': 3.0403, 'grad_norm': 8.848798751831055, 'learning_rate': 0.0009276821300802534, 'epoch': 17.33}
{'loss': 2.9237, 'grad_norm': 28.71648406982422, 'learning_rate': 0.0009269052503341736, 'epoch': 17.43}
{'loss': 3.2498, 'grad_norm': 11.140202522277832, 'learning_rate': 0.0009261245489256954, 'epoch': 17.52}
{'loss': 3.0806, 'grad_norm': 11.456730842590332, 'learning_rate': 0.0009253400328436698, 'epoch': 17.62}
{'loss': 2.8433, 'grad_norm': 10.791952133178711, 'learning_rate': 0.0009245517091110969, 'epoch': 17.71}
{'loss': 3.0829, 'grad_norm': 25.20777702331543, 'learning_rate': 0.0009237595847850627, 'epoch': 17.81}
{'loss': 3.8955, 'grad_norm': 8.560866355895996, 'learning_rate': 0.0009229636669566768, 'epoch': 17.9}
{'loss': 3.7071, 'grad_norm': 17.688180923461914, 'learning_rate': 0.0009221639627510075, 'epoch': 18.0}
{'eval_loss': 7.038584232330322, 'eval_map': 0.0, 'eval_map_50': 0.0, 'eval_map_75': 0.0, 'eval_map_small': 0.0, 'eval_map_medium': 0.0, 'eval_map_large': 0.0, 'eval_mar_1': 0.0, 'eval_mar_10': 0.0, 'eval_mar_100': 0.0, 'eval_mar_small': 0.0, 'eval_mar_medium': 0.0, 'eval_mar_large': 0.0, 'eval_map_Coverall': 0.0, 'eval_mar_100_Coverall': 0.0, 'eval_map_Face_Shield': 0.0, 'eval_mar_100_Face_Shield': 0.0, 'eval_map_Gloves': 0.0, 'eval_mar_100_Gloves': 0.0, 'eval_map_Goggles': 0.0, 'eval_mar_100_Goggles': 0.0, 'eval_map_Mask': 0.0, 'eval_mar_100_Mask': 0.0, 'eval_runtime': 7.3447, 'eval_samples_per_second': 20.15, 'eval_steps_per_second': 2.587, 'epoch': 18.0}
{'loss': 3.434, 'grad_norm': 9.816076278686523, 'learning_rate': 0.0009213604793270196, 'epoch': 18.1}
{'loss': 3.414, 'grad_norm': 8.156905174255371, 'learning_rate': 0.0009205532238775088, 'epoch': 18.19}
{'loss': 3.0846, 'grad_norm': 8.535090446472168, 'learning_rate': 0.0009197422036290386, 'epoch': 18.29}
{'loss': 3.2939, 'grad_norm': 7.956906795501709, 'learning_rate': 0.0009189274258418747, 'epoch': 18.38}
{'loss': 3.5804, 'grad_norm': inf, 'learning_rate': 0.0009181088978099203, 'epoch': 18.48}
{'loss': 3.2308, 'grad_norm': 11.409056663513184, 'learning_rate': 0.0009172866268606513, 'epoch': 18.57}
{'loss': 3.1491, 'grad_norm': 6.656423568725586, 'learning_rate': 0.0009164606203550497, 'epoch': 18.67}
{'loss': 2.978, 'grad_norm': 13.179551124572754, 'learning_rate': 0.0009156308856875386, 'epoch': 18.76}
{'loss': 3.5353, 'grad_norm': 6.67476749420166, 'learning_rate': 0.0009147974302859157, 'epoch': 18.86}
{'loss': 3.1855, 'grad_norm': 8.560432434082031, 'learning_rate': 0.0009139602616112864, 'epoch': 18.95}
{'eval_loss': 6.981216907501221, 'eval_map': 0.0, 'eval_map_50': 0.0002, 'eval_map_75': 0.0, 'eval_map_small': 0.0, 'eval_map_medium': 0.0, 'eval_map_large': 0.0, 'eval_mar_1': 0.0014, 'eval_mar_10': 0.0015, 'eval_mar_100': 0.0015, 'eval_mar_small': 0.0, 'eval_mar_medium': 0.0, 'eval_mar_large': 0.0017, 'eval_map_Coverall': 0.0, 'eval_mar_100_Coverall': 0.0, 'eval_map_Face_Shield': 0.0, 'eval_mar_100_Face_Shield': 0.0, 'eval_map_Gloves': 0.0001, 'eval_mar_100_Gloves': 0.0077, 'eval_map_Goggles': 0.0, 'eval_mar_100_Goggles': 0.0, 'eval_map_Mask': 0.0, 'eval_mar_100_Mask': 0.0, 'eval_runtime': 7.1401, 'eval_samples_per_second': 20.728, 'eval_steps_per_second': 2.661, 'epoch': 19.0}
{'loss': 3.2064, 'grad_norm': 10.561418533325195, 'learning_rate': 0.0009131193871579975, 'epoch': 19.05}
{'loss': 3.0489, 'grad_norm': 7.167513847351074, 'learning_rate': 0.0009122748144535704, 'epoch': 19.14}
{'loss': 3.149, 'grad_norm': 6.270200729370117, 'learning_rate': 0.0009114265510586328, 'epoch': 19.24}
{'loss': 2.9935, 'grad_norm': 8.680800437927246, 'learning_rate': 0.000910574604566852, 'epoch': 19.33}
{'loss': 2.8915, 'grad_norm': 12.898701667785645, 'learning_rate': 0.000909718982604866, 'epoch': 19.43}
{'loss': 3.1181, 'grad_norm': 10.792716026306152, 'learning_rate': 0.0009088596928322157, 'epoch': 19.52}
{'loss': 3.0335, 'grad_norm': 9.630516052246094, 'learning_rate': 0.0009079967429412765, 'epoch': 19.62}
{'loss': 2.9479, 'grad_norm': 18.493593215942383, 'learning_rate': 0.0009071301406571893, 'epoch': 19.71}
{'loss': 2.9129, 'grad_norm': 8.736052513122559, 'learning_rate': 0.0009062598937377911, 'epoch': 19.81}
{'loss': 2.8364, 'grad_norm': 8.980521202087402, 'learning_rate': 0.0009053860099735455, 'epoch': 19.9}
{'loss': 3.0588, 'grad_norm': 12.737128257751465, 'learning_rate': 0.0009045084971874737, 'epoch': 20.0}
{'eval_loss': 12.147726058959961, 'eval_map': 0.0, 'eval_map_50': 0.0001, 'eval_map_75': 0.0, 'eval_map_small': 0.0, 'eval_map_medium': 0.0, 'eval_map_large': 0.0, 'eval_mar_1': 0.0003, 'eval_mar_10': 0.0003, 'eval_mar_100': 0.0003, 'eval_mar_small': 0.0, 'eval_mar_medium': 0.0, 'eval_mar_large': 0.0003, 'eval_map_Coverall': 0.0001, 'eval_mar_100_Coverall': 0.0014, 'eval_map_Face_Shield': 0.0, 'eval_mar_100_Face_Shield': 0.0, 'eval_map_Gloves': 0.0, 'eval_mar_100_Gloves': 0.0, 'eval_map_Goggles': 0.0, 'eval_mar_100_Goggles': 0.0, 'eval_map_Mask': 0.0, 'eval_mar_100_Mask': 0.0, 'eval_runtime': 7.3249, 'eval_samples_per_second': 20.205, 'eval_steps_per_second': 2.594, 'epoch': 20.0}
{'loss': 2.8932, 'grad_norm': 6.090200901031494, 'learning_rate': 0.0009036273632350838, 'epoch': 20.1}
{'loss': 2.9, 'grad_norm': 8.475132942199707, 'learning_rate': 0.0009027426160043004, 'epoch': 20.19}
{'loss': 2.9021, 'grad_norm': 12.683072090148926, 'learning_rate': 0.0009018542634153943, 'epoch': 20.29}
{'loss': 2.9478, 'grad_norm': 7.14584493637085, 'learning_rate': 0.000900962313420912, 'epoch': 20.38}
{'loss': 2.866, 'grad_norm': 11.53138256072998, 'learning_rate': 0.0009000667740056032, 'epoch': 20.48}
{'loss': 2.84, 'grad_norm': 9.682100296020508, 'learning_rate': 0.0008991676531863507, 'epoch': 20.57}
{'loss': 2.951, 'grad_norm': 8.4846773147583, 'learning_rate': 0.0008982649590120981, 'epoch': 20.67}
{'loss': 2.6742, 'grad_norm': 9.155473709106445, 'learning_rate': 0.0008973586995637777, 'epoch': 20.76}
{'loss': 2.8008, 'grad_norm': 11.134724617004395, 'learning_rate': 0.0008964488829542376, 'epoch': 20.86}
{'loss': 2.9108, 'grad_norm': 14.238265037536621, 'learning_rate': 0.0008955355173281707, 'epoch': 20.95}
{'eval_loss': 11.734130859375, 'eval_map': 0.0, 'eval_map_50': 0.0, 'eval_map_75': 0.0, 'eval_map_small': 0.0, 'eval_map_medium': 0.0, 'eval_map_large': 0.0, 'eval_mar_1': 0.0002, 'eval_mar_10': 0.0002, 'eval_mar_100': 0.0002, 'eval_mar_small': 0.0, 'eval_mar_medium': 0.0008, 'eval_mar_large': 0.0001, 'eval_map_Coverall': 0.0, 'eval_mar_100_Coverall': 0.0, 'eval_map_Face_Shield': 0.0, 'eval_mar_100_Face_Shield': 0.0, 'eval_map_Gloves': 0.0, 'eval_mar_100_Gloves': 0.0009, 'eval_map_Goggles': 0.0, 'eval_mar_100_Goggles': 0.0, 'eval_map_Mask': 0.0, 'eval_mar_100_Mask': 0.0, 'eval_runtime': 7.2807, 'eval_samples_per_second': 20.328, 'eval_steps_per_second': 2.61, 'epoch': 21.0}
{'loss': 3.211, 'grad_norm': 9.072900772094727, 'learning_rate': 0.0008946186108620398, 'epoch': 21.05}
{'loss': 2.8406, 'grad_norm': 10.217491149902344, 'learning_rate': 0.0008936981717640061, 'epoch': 21.14}
{'loss': 3.073, 'grad_norm': 8.795553207397461, 'learning_rate': 0.0008927742082738542, 'epoch': 21.24}
{'loss': 2.8906, 'grad_norm': 6.350074768066406, 'learning_rate': 0.0008918467286629199, 'epoch': 21.33}
{'loss': 2.6094, 'grad_norm': 14.395097732543945, 'learning_rate': 0.000890915741234015, 'epoch': 21.43}
{'loss': 2.9619, 'grad_norm': 11.274543762207031, 'learning_rate': 0.0008899812543213531, 'epoch': 21.52}
{'loss': 2.9758, 'grad_norm': 8.501056671142578, 'learning_rate': 0.0008890432762904757, 'epoch': 21.62}
{'loss': 3.0624, 'grad_norm': 5.8792924880981445, 'learning_rate': 0.0008881018155381766, 'epoch': 21.71}
{'loss': 2.8135, 'grad_norm': 10.658652305603027, 'learning_rate': 0.0008871568804924269, 'epoch': 21.81}
{'loss': 3.0175, 'grad_norm': 11.222386360168457, 'learning_rate': 0.0008862084796122997, 'epoch': 21.9}
{'loss': 2.9604, 'grad_norm': 15.010123252868652, 'learning_rate': 0.0008852566213878947, 'epoch': 22.0}
{'eval_loss': 6.806530952453613, 'eval_map': 0.0006, 'eval_map_50': 0.0031, 'eval_map_75': 0.0, 'eval_map_small': 0.0, 'eval_map_medium': 0.0, 'eval_map_large': 0.0006, 'eval_mar_1': 0.0068, 'eval_mar_10': 0.0071, 'eval_mar_100': 0.0071, 'eval_mar_small': 0.0, 'eval_mar_medium': 0.0, 'eval_mar_large': 0.0083, 'eval_map_Coverall': 0.0, 'eval_mar_100_Coverall': 0.0, 'eval_map_Face_Shield': 0.0, 'eval_mar_100_Face_Shield': 0.0, 'eval_map_Gloves': 0.0, 'eval_mar_100_Gloves': 0.0, 'eval_map_Goggles': 0.0, 'eval_mar_100_Goggles': 0.0, 'eval_map_Mask': 0.0029, 'eval_mar_100_Mask': 0.0356, 'eval_runtime': 6.7163, 'eval_samples_per_second': 22.036, 'eval_steps_per_second': 2.829, 'epoch': 22.0}
{'loss': 2.8175, 'grad_norm': 7.730146408081055, 'learning_rate': 0.000884301314340261, 'epoch': 22.1}
{'loss': 2.8763, 'grad_norm': 8.956978797912598, 'learning_rate': 0.0008833425670213222, 'epoch': 22.19}
{'loss': 3.1043, 'grad_norm': 7.580759048461914, 'learning_rate': 0.0008823803880137993, 'epoch': 22.29}
{'loss': 2.9572, 'grad_norm': 13.959385871887207, 'learning_rate': 0.0008814147859311332, 'epoch': 22.38}
{'loss': 2.7241, 'grad_norm': 7.576217174530029, 'learning_rate': 0.0008804457694174093, 'epoch': 22.48}
{'loss': 2.7861, 'grad_norm': 9.161237716674805, 'learning_rate': 0.0008794733471472778, 'epoch': 22.57}
{'loss': 2.9804, 'grad_norm': 8.730083465576172, 'learning_rate': 0.0008784975278258782, 'epoch': 22.67}
{'loss': 2.9423, 'grad_norm': 9.906486511230469, 'learning_rate': 0.0008775183201887603, 'epoch': 22.76}
{'loss': 2.7889, 'grad_norm': 9.400349617004395, 'learning_rate': 0.0008765357330018055, 'epoch': 22.86}
{'loss': 2.6921, 'grad_norm': 12.893204689025879, 'learning_rate': 0.0008755497750611499, 'epoch': 22.95}
{'eval_loss': 8.215272903442383, 'eval_map': 0.0, 'eval_map_50': 0.0, 'eval_map_75': 0.0, 'eval_map_small': 0.0, 'eval_map_medium': 0.0, 'eval_map_large': 0.0, 'eval_mar_1': 0.0002, 'eval_mar_10': 0.0002, 'eval_mar_100': 0.0002, 'eval_mar_small': 0.0, 'eval_mar_medium': 0.0, 'eval_mar_large': 0.0002, 'eval_map_Coverall': 0.0, 'eval_mar_100_Coverall': 0.0, 'eval_map_Face_Shield': 0.0, 'eval_mar_100_Face_Shield': 0.0, 'eval_map_Gloves': 0.0, 'eval_mar_100_Gloves': 0.0, 'eval_map_Goggles': 0.0, 'eval_mar_100_Goggles': 0.0, 'eval_map_Mask': 0.0, 'eval_mar_100_Mask': 0.0009, 'eval_runtime': 7.6124, 'eval_samples_per_second': 19.442, 'eval_steps_per_second': 2.496, 'epoch': 23.0}
{'loss': 2.7036, 'grad_norm': 10.729715347290039, 'learning_rate': 0.0008745604551931042, 'epoch': 23.05}
{'loss': 2.6397, 'grad_norm': 29.49884605407715, 'learning_rate': 0.0008735677822540749, 'epoch': 23.14}
{'loss': 2.6899, 'grad_norm': 10.055961608886719, 'learning_rate': 0.0008725717651304856, 'epoch': 23.24}
{'loss': 2.8171, 'grad_norm': 11.81326961517334, 'learning_rate': 0.0008715724127386971, 'epoch': 23.33}
{'loss': 2.7432, 'grad_norm': 5.464470863342285, 'learning_rate': 0.0008705697340249275, 'epoch': 23.43}
{'loss': 2.8469, 'grad_norm': 10.56546401977539, 'learning_rate': 0.0008695637379651719, 'epoch': 23.52}
{'loss': 2.7917, 'grad_norm': 13.094228744506836, 'learning_rate': 0.0008685544335651225, 'epoch': 23.62}
{'loss': 2.6977, 'grad_norm': 7.953390598297119, 'learning_rate': 0.0008675418298600883, 'epoch': 23.71}
{'loss': 2.9493, 'grad_norm': 7.596860885620117, 'learning_rate': 0.0008665259359149131, 'epoch': 23.81}
{'loss': 2.7999, 'grad_norm': 10.505510330200195, 'learning_rate': 0.0008655067608238952, 'epoch': 23.9}
{'loss': 2.7588, 'grad_norm': 16.864688873291016, 'learning_rate': 0.0008644843137107057, 'epoch': 24.0}
{'eval_loss': 6.635086536407471, 'eval_map': 0.0007, 'eval_map_50': 0.0013, 'eval_map_75': 0.001, 'eval_map_small': 0.0, 'eval_map_medium': 0.0, 'eval_map_large': 0.0015, 'eval_mar_1': 0.0038, 'eval_mar_10': 0.0038, 'eval_mar_100': 0.0038, 'eval_mar_small': 0.0, 'eval_mar_medium': 0.0006, 'eval_mar_large': 0.0044, 'eval_map_Coverall': 0.0, 'eval_mar_100_Coverall': 0.0, 'eval_map_Face_Shield': 0.0, 'eval_mar_100_Face_Shield': 0.0, 'eval_map_Gloves': 0.0, 'eval_mar_100_Gloves': 0.0, 'eval_map_Goggles': 0.0, 'eval_mar_100_Goggles': 0.0, 'eval_map_Mask': 0.0037, 'eval_mar_100_Mask': 0.0192, 'eval_runtime': 7.1079, 'eval_samples_per_second': 20.822, 'eval_steps_per_second': 2.673, 'epoch': 24.0}
{'loss': 2.6917, 'grad_norm': 9.867864608764648, 'learning_rate': 0.0008634586037283073, 'epoch': 24.1}
{'loss': 2.7853, 'grad_norm': 6.926692008972168, 'learning_rate': 0.0008624296400588709, 'epoch': 24.19}
{'loss': 2.8465, 'grad_norm': 10.805970191955566, 'learning_rate': 0.0008613974319136957, 'epoch': 24.29}
{'loss': 3.0861, 'grad_norm': 8.829061508178711, 'learning_rate': 0.0008603619885331251, 'epoch': 24.38}
{'loss': 2.7779, 'grad_norm': 14.451850891113281, 'learning_rate': 0.0008593233191864638, 'epoch': 24.48}
{'loss': 2.5815, 'grad_norm': 9.272262573242188, 'learning_rate': 0.0008582814331718962, 'epoch': 24.57}
{'loss': 2.6766, 'grad_norm': 10.111233711242676, 'learning_rate': 0.0008572363398164017, 'epoch': 24.67}
{'loss': 2.6151, 'grad_norm': 14.242249488830566, 'learning_rate': 0.0008561880484756724, 'epoch': 24.76}
{'loss': 3.1584, 'grad_norm': 9.85908317565918, 'learning_rate': 0.0008551365685340285, 'epoch': 24.86}
{'loss': 2.8189, 'grad_norm': 9.44529914855957, 'learning_rate': 0.0008540819094043348, 'epoch': 24.95}
{'eval_loss': 8.219337463378906, 'eval_map': 0.0003, 'eval_map_50': 0.0022, 'eval_map_75': 0.0, 'eval_map_small': 0.0, 'eval_map_medium': 0.0, 'eval_map_large': 0.0003, 'eval_mar_1': 0.0076, 'eval_mar_10': 0.0089, 'eval_mar_100': 0.0089, 'eval_mar_small': 0.0, 'eval_mar_medium': 0.0, 'eval_mar_large': 0.0091, 'eval_map_Coverall': 0.0013, 'eval_mar_100_Coverall': 0.0447, 'eval_map_Face_Shield': 0.0, 'eval_mar_100_Face_Shield': 0.0, 'eval_map_Gloves': 0.0, 'eval_mar_100_Gloves': 0.0, 'eval_map_Goggles': 0.0, 'eval_mar_100_Goggles': 0.0, 'eval_map_Mask': 0.0, 'eval_mar_100_Mask': 0.0, 'eval_runtime': 7.3322, 'eval_samples_per_second': 20.185, 'eval_steps_per_second': 2.591, 'epoch': 25.0}
{'loss': 2.9186, 'grad_norm': 13.508496284484863, 'learning_rate': 0.0008530240805279159, 'epoch': 25.05}
{'loss': 2.9803, 'grad_norm': 13.027329444885254, 'learning_rate': 0.0008519630913744725, 'epoch': 25.14}
{'loss': 2.8961, 'grad_norm': 25.960159301757812, 'learning_rate': 0.0008508989514419958, 'epoch': 25.24}
{'loss': 3.6966, 'grad_norm': 10.953426361083984, 'learning_rate': 0.0008498316702566827, 'epoch': 25.33}
{'loss': 3.3729, 'grad_norm': 15.653082847595215, 'learning_rate': 0.0008487612573728513, 'epoch': 25.43}
{'loss': 2.9656, 'grad_norm': 8.731843948364258, 'learning_rate': 0.0008476877223728539, 'epoch': 25.52}
{'loss': 2.8683, 'grad_norm': 10.375865936279297, 'learning_rate': 0.0008466110748669925, 'epoch': 25.62}
{'loss': 2.9661, 'grad_norm': 8.38122272491455, 'learning_rate': 0.0008455313244934324, 'epoch': 25.71}
{'loss': 2.865, 'grad_norm': 10.85461139678955, 'learning_rate': 0.0008444484809181155, 'epoch': 25.81}
{'loss': 2.8148, 'grad_norm': 8.191426277160645, 'learning_rate': 0.000843362553834674, 'epoch': 25.9}
{'loss': 2.7492, 'grad_norm': 19.375205993652344, 'learning_rate': 0.0008422735529643444, 'epoch': 26.0}
